org_id,markt,naam,naam_aliassen,moeder_org_id,categorie,domein,beoordeelt_zelf,bewijs_citaat,bewijs_url,particulier,bron_particulier,omvang_medewerkers,lerenden_per_jaar,lerenden_diploma,lerenden_diploma_bron,aantal_opleidingen,cursusprijs,omzet_indicatie,geschatte_jaarwaarde,omvang_niveau,omvang_citaat,omvang_url,icp_status,blokkade_reden,close_lead_id,close_gecheckt_op,contact_zoekpoging,notities,laatst_bijgewerkt,bijgewerkt_door
org_kaplan-international-pathways,uk,Kaplan International Pathways,Kaplan International Pathways|Kaplan Pathways,,pathway provider,kaplanpathways.com,Ja,"The Kaplan Pathways Award is a qualification awarded by Kaplan International Pathways. ... EEs review samples of assessed work, course and module specifications, teaching and learning methods, marking documents and student-facing assessment information, to complete a report for the GIC to ensure that academic standards are set at appropriate levels.",https://www.qaa.ac.uk/docs/qaa/reports/glasgow-international-college-her(ap)-21.pdf?sfvrsn=f142d781_6,Ja,"QAA Higher Education Review (AP) of Glasgow International College, februari 2021; private groep",,8400,,,10,,,127500,onbekend,"Kaplan International Pathways has grown from recruiting 180 students per year from 13 countries to over 8,400 students from 140 different countries in 2023/24.",https://www.qaa.ac.uk/docs/qaa/reports/educational-oversight-review-of-kaplan-international-colleges-uk-ltd-glasgow-international-college-april-2025.pdf?sfvrsn=9c0ba281_3,gekwalificeerd,,,2026-09-10,,"Poort 0 Ja: Kaplan geeft een eigen kwalificatie uit en de external examiners toetsen de marking documents van het college zelf. Wie valideert of modereert: 'Subject moderators provide information on the current modules at the University and ensure that learning outcomes are met at the correct level and that marking practices are in line with academic regulations' (zelfde QAA-rapport) - de universiteit staat dus op afstand. Poort 0b NIET gehaald op bewijs: pathwayprogramma's lopen per intake een academic year of korter; Kaplan noemt drie instroommomenten per jaar, Autumn 'September to November', Spring 'January to April', Summer 'May to August' (https://www.kaplanpathways.com/where-to-study/kaplan-international-college-london/fees-and-dates/). Blijft kandidaat. Losse Kaplan-colleges staan nog niet als eigen rij in de lijst, dat is werk voor de volgende ronde. Niet gevonden: lerendenaantal en cursusprijs op groepsniveau. | Gekwalificeerd 11-09-2026, besluit Dante: poort 0b = minstens één academisch jaar voor het VK; groep is de koper (centraal assessmentbeleid), losse centra blijven kandidaat.",2026-09-11,dante
org_navitas-uk-holdings,uk,Navitas UK Holdings,Navitas UK|Navitas,,pathway provider,navitas.com,Nee,"This document sets out the Navitas University Partnerships Europe (UPE) policy and procedure for Assessment. Navitas UPE has, as part of its corporate code of practice, a commitment to continuous improvement and the UPE College network has demonstrated its adherence to this commitment through the implementation of Assessment procedures in each College.",https://icp.navitas.com/wp-content/uploads/2024/04/QS09-Assessment-Version-24_01-April-2024.pdf,Ja,"OfS Register, Approved (Navitas UK Holdings Limited)",,,,,,,,,onbekend,,,gekwalificeerd,,,2026-09-10,,"Holding: schrijft het assessmentbeleid (NPR QS09) voor, maar kijkt zelf geen werk na. Het nakijken gebeurt in de embedded colleges. Wel de plek waar het beleid en dus vermoedelijk de koopbeslissing zit. Kwalificerende merken eronder: ARU College, Birmingham City University International College, Brunel Pathway College, Hertfordshire International College, ICP Portsmouth, Keele University International College, Plymouth University International College. Nog onbekend: Manchester Metropolitan University International College en UA92 Global. Geblokkeerd via Close: The College, Swansea University. Colleges uit het QAA-rapport 2016 die nog NIET in de lijst staan en de volgende ronde in moeten: Edinburgh International College, International College Robert Gordon University, International College Wales Swansea. | Kanttekening agent 1 (10-09-2026), NIET opgelost: Navitas UK Holdings Ltd is geen zuivere holding op papier. Het is zelf de QAA-gereviewde aanbieder (Higher Education Review (Embedded Colleges), april 2016, https://www.qaa.ac.uk/docs/qaa/reports/navitas-uk-holdings-ltd-her-ec-16.pdf) en de OfS-geregistreerde entiteit; de colleges zijn 'embedded colleges' van deze entiteit, geen aparte rechtspersonen. In dat rapport: 'The Assessment Regulations require each college Learning and Teaching Board ... to operate a two-tier system of formal processes to agree assessment outcomes' en 'College module panels confirm marks ... as well as confirming the integrity and fairness of the assessment process including marking/grading and moderation'. Nakijknorm op groepsniveau: 'well within the 10 days required by the Assessment Regulations'. Particulier: 'Navitas Ltd was founded in Perth, Western Australia and is listed on the Australian Securities Exchange' (zelfde rapport). Wie valideert: de partner-universiteiten, 'partner universities have responsibility for assuring academic standards by way of operational mechanisms, including moderation and assessment boards'. Beoordeelt_zelf staat op Nee omdat het nakijken feitelijk in de colleges gebeurt; als Dante op de groep wil verkopen is dit wel de koper. | Gekwalificeerd op groepsniveau 11-09-2026, besluit Dante: Navitas UK Holdings is de OfS-geregistreerde en QAA-gereviewde entiteit en de koper; het poort-0-bewijs staat op de colleges (ARU College, BCUIC, Brunel Pathway College, HIC, ICP Portsmouth, KUIC, PUIC: allemaal Ja). Losse colleges blijven kandidaat.",2026-09-11,dante
org_aru-college,uk,ARU College,Cambridge Ruskin International College|CRIC|ARU College Navitas,org_navitas-uk-holdings,pathway college,,Ja,"Level 3 and 7 assessments are moderated and approved internally at CRIC, whereas FHEQ Level 4 assessments are moderated and approved externally by the University link tutors.",https://www.qaa.ac.uk/docs/qaa/reports/cambridge-ruskin-international-college-her-ec-16.pdf,Ja,"Onderdeel van Navitas; 'Navitas Ltd was founded in Perth, Western Australia and is listed on the Australian Securities Exchange' (https://www.qaa.ac.uk/docs/qaa/reports/navitas-uk-holdings-ltd-her-ec-16.pdf)",,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"ARU College = het voormalige Cambridge Ruskin International College (CRIC), eigen QAA-rapport april 2016. Eigen beoordeling: 'The Module Assessment Panel is responsible for considering the academic performance of students on each module and for confirming the integrity and fairness of the assessment process, including marking, grading and moderation.' Eigen assessment-regeling op eigen domein: NPR QS09 Assessment v23_01, https://www.arucollege.com/wp-content/uploads/2024/07/NPR-QS09-Assessment-Version-23_01-1-1.pdf. WIE VALIDEERT/MODEREERT: Anglia Ruskin University; level 4 wordt 'moderated and approved externally by the University link tutors', ARU reikt uit en 'approves formal recognition of modules passed, including credit and level and an appropriate exit award'. Host-universiteit Anglia Ruskin staat al in Close (college zelf NIET blokkeren). POORT 0B: kandidaat, niet afgevallen. Pathway-programma's zijn ongeveer een academisch jaar (FHEQ 3 foundation, replicatie FHEQ 4, pre-master's); ARU College adverteert daarnaast een MBA with Professional Experience maar de duur daarvan is deze ronde niet met bron bevestigd. OMVANG: geen hard lerendenaantal of GBP-tuitionfee gevonden, onbekend. | Consistentiepas 10-09-2026: poort 0b is bij dit college NIET gehaald (langste eigen programma is een academic year), daarom icp_status kandidaat en niet gekwalificeerd, gelijk aan de andere Navitas-pathwaycolleges.",2026-09-10,lead-sourcing
org_birmingham-city-university-international-college,uk,Birmingham City University International College,BCUIC,org_navitas-uk-holdings,pathway college,,Ja,"The assessment regulations set out a clear process for marking assessments and for the moderation of marks. The moderation process is rigorous, involving external moderation by an independent moderator or University link tutor.",https://www.qaa.ac.uk/docs/qaa/reports/birmingham-city-university-international-college-her-ec-16.pdf,Ja,"Onderdeel van Navitas; 'Navitas Ltd was founded in Perth, Western Australia and is listed on the Australian Securities Exchange' (https://www.qaa.ac.uk/docs/qaa/reports/navitas-uk-holdings-ltd-her-ec-16.pdf)",,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Eigen QAA-rapport (HER Embedded Colleges), april 2016. Tweede eigen citaat: 'The panel is responsible for considering the academic performance of students on each module, and for confirming the integrity and fairness of the assessment process including marking/grading and moderation.' WIE VALIDEERT/MODEREERT: Birmingham City University; 'external moderation by an independent moderator or University link tutor' en 'The appointment of an external examiner to provide moderation for first year Business programmes is also a recent development and seen as an enhancement by both the College and BCU'. Host-universiteit Birmingham City staat al in Close (college zelf NIET blokkeren). POORT 0B: kandidaat, pathway-programma's van ongeveer een academisch jaar, geen langer programma met bron gevonden. OMVANG: onbekend, geen lerendenaantal of tuition fee gevonden. | Consistentiepas 10-09-2026: poort 0b is bij dit college NIET gehaald (langste eigen programma is een academic year), daarom icp_status kandidaat en niet gekwalificeerd, gelijk aan de andere Navitas-pathwaycolleges.",2026-09-10,lead-sourcing
org_brunel-pathway-college,uk,Brunel Pathway College,London Brunel International College|LBIC,org_navitas-uk-holdings,pathway college,,Ja,"All coursework and examinations at each stage (Foundation, Year One, Pre-Master's) are subject to Internal Moderation. Internal Moderation is carried out for each assessment element using either sample moderation, second marking or a double marking approach.",https://pathway.brunel.ac.uk/wp-content/uploads/2023/11/assessment-regulations.pdf,Ja,eigen collegesite pathway.brunel.ac.uk; Navitas is een private aanbieder,,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Poort 0 Ja op eigen bewijs: het college host zelf de Navitas UPE assessment regulations (CPR QS9 v2.1). Ook bij naam in het QAA HER (Embedded Colleges) Navitas UK Holdings 2016 als 'London Brunel International College'. Poort 0b NIET gehaald op bewijs: pathwayprogramma's (Foundation, International Year One, Pre-Master's) lopen elk een academic year; geen programma langer dan een jaar gevonden. Blijft kandidaat. Validatie/moderatie ligt bij de partneruniversiteit als externe. Niet gevonden: lerendenaantal en cursusprijs (fee-pagina is een JS-dropdown). | Tweede bron (agent 1, 10-09-2026): eigen QAA-rapport als London Brunel International College, https://www.qaa.ac.uk/docs/qaa/reports/london-brunel-international-college-her-ec-16.pdf - 'The University moderation is deemed to be external moderation for the major assessments' en 'students receive feedback in a timely manner, in accordance with Navitas UK's 10 working days policy'. Host-universiteit Brunel staat al in Close, college zelf NIET blokkeren.",2026-09-10,lead-sourcing
org_hertfordshire-international-college,uk,Hertfordshire International College,HIC,org_navitas-uk-holdings,pathway college,,Ja,Under the standard delivery model assessments are undertaken by HIC and moderated by the subject specialist from the appropriate School of the University.,https://www.qaa.ac.uk/docs/qaa/reports/hertfordshire-international-college-her-ec-16.pdf,Ja,"Onderdeel van Navitas; 'Navitas Ltd was founded in Perth, Western Australia and is listed on the Australian Securities Exchange' (https://www.qaa.ac.uk/docs/qaa/reports/navitas-uk-holdings-ltd-her-ec-16.pdf)",,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Eigen QAA-rapport april 2016; oudste Navitas-college in het VK (eerste partnerschap). LET OP de splitsing in het leveringsmodel: standard delivery = HIC beoordeelt zelf; 'Under the integrated delivery module assessment, moderation and external examining are carried out by the relevant School of the University', dus daar beoordeelt Hertfordshire zelf. Nakijknorm: 'Feedback on course work assignments is within 10 days, in some cases much quicker'; ter vergelijking 'The University undertakes to provide feedback within four weeks.' WIE VALIDEERT/MODEREERT: University of Hertfordshire, per vakgebied via de betreffende School. Host-universiteit Hertfordshire staat al in Close (college zelf NIET blokkeren). POORT 0B: kandidaat, pathway-programma's van ongeveer een academisch jaar. OMVANG: alleen een cumulatief getal gevonden, 'more than 4,500 students have studied with it since its inception' (2016), dat is geen jaarcijfer, dus onbekend. | Consistentiepas 10-09-2026: poort 0b is bij dit college NIET gehaald (langste eigen programma is een academic year), daarom icp_status kandidaat en niet gekwalificeerd, gelijk aan de andere Navitas-pathwaycolleges.",2026-09-10,lead-sourcing
org_icp-portsmouth,uk,ICP Portsmouth,International College Portsmouth,org_navitas-uk-holdings,pathway college,,Ja,"All coursework and examinations at each stage (Foundation, Year One, Pre-Master's) are subject to Internal Moderation. Internal Moderation is carried out for each assessment element using either sample moderation, second marking or a double marking approach.",https://icp.navitas.com/wp-content/uploads/2024/04/QS09-Assessment-Version-24_01-April-2024.pdf,Ja,eigen collegesite icp.navitas.com; Navitas is een private aanbieder,,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Poort 0 Ja op eigen bewijs: het college host zelf NPR QS09 Assessment van Navitas University Partnerships Europe, met 'an internal moderator (appropriately qualified academic from the College or University Partner) moderates or second marks a sample of completed assignments'. Ook bij naam genoemd in het QAA HER (Embedded Colleges) van Navitas UK Holdings 2016. Poort 0b NIET gehaald op bewijs: pathwayprogramma's (Foundation, International Year One, Pre-Master's) lopen elk een academic year; geen programma langer dan een jaar gevonden. Blijft kandidaat. Validatie/moderatie ligt bij de partneruniversiteit als externe. Niet gevonden: lerendenaantal en cursusprijs (fee-pagina is een JS-dropdown). | Tweede bron (agent 1, 10-09-2026): eigen QAA-rapport https://www.qaa.ac.uk/docs/qaa/reports/international-college-portsmouth-her-ec-16.pdf - 'The panel is responsible for considering the academic performance of students on each module, and for confirming the integrity and fairness of the assessment process, including marking/grading and moderation' en 'the University acts as the external examiner for ICP'. Klein vast team in 2016: '5 FTE permanent staff ... together with an academic team contracted to teach specific modules each semester'. Host-universiteit Portsmouth staat niet in de Close-lijst.",2026-09-10,lead-sourcing
org_keele-university-international-college,uk,Keele University International College,KUIC,org_navitas-uk-holdings,pathway college,,Ja,"All coursework and examinations at each stage (Foundation, Year One, Pre-Master's) are subject to Internal Moderation. Internal Moderation is carried out for each assessment element using either sample moderation, second marking or a double marking approach.",https://kuic.keele.ac.uk/wp-content/uploads/assessment-policy.pdf,Ja,eigen collegesite kuic.keele.ac.uk; Companies House registratie 13631343 op de site,,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Poort 0 Ja op eigen bewijs: KUIC host de Navitas UPE assessment policy zelf. Publieksversie: 'Tutors will provide feedback throughout the semester to help you develop, and also at the end of the semester' (https://kuic.keele.ac.uk/teaching-learning/). Niet in het QAA-rapport 2016 genoemd (college is jonger). Keele University's eigen Marking and Moderation Policy 2025 noemt KUIC ook, dus dubbele governance. Poort 0b NIET gehaald op bewijs: pathwayprogramma's (Foundation, International Year One, Pre-Master's) lopen elk een academic year; geen programma langer dan een jaar gevonden. Blijft kandidaat. Validatie/moderatie ligt bij de partneruniversiteit als externe. Niet gevonden: lerendenaantal en cursusprijs (fee-pagina is een JS-dropdown). | Tweede bron (agent 1, 10-09-2026): in de door KUIC zelf gepubliceerde NPR QS09 Assessment v23_01 (https://kuic.keele.ac.uk/wp-content/uploads/assessment-policy.pdf) staat 'All completed assessments should be first marked independently by an experienced member of the teaching team' en de nakijknorm 'Coursework ... will be marked promptly and returned within ten working days to the relevant students with the appropriate feedback from the instructor'.",2026-09-10,lead-sourcing
org_manchester-metropolitan-university-international-college,uk,Manchester Metropolitan University International College,,org_navitas-uk-holdings,pathway college,,Onbekend,,,Ja,"Navitas-partnerschap, aangekondigd op navitas.com; private aanbieder",,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Poort 0 Onbekend: de policypagina van het college (https://www.mmu.ac.uk/international/college/policies) zet 'Assessment regulations' door naar de reguliere universiteitsregels, geen eigen Navitas-assessmentpolicy op de collegesite gevonden en niet bij naam genoemd in het QAA HER (Embedded Colleges) Navitas UK Holdings 2016 (college is jonger dan dat rapport). Vermoedelijk hetzelfde NPR QS09-regime als de andere Navitas UPE-colleges, maar dat is een aanname, geen bewijs. Poort 0b eveneens onbekend. Volgende stap: eigen student handbook of programme specification zoeken.",2026-09-10,lead-sourcing
org_plymouth-university-international-college,uk,Plymouth University International College,PUIC,org_navitas-uk-holdings,pathway college,,Ja,"Students are able to submit draft work to their tutor to receive some comments for improvement before the final assessment takes place. Upon completing their respective assignments, the students received feedback in a timely manner, adhering to Navitas UK's 10 working day policy.",https://www.qaa.ac.uk/docs/qaa/reports/plymouth-university-international-college-her-ec-16.pdf,Ja,"Onderdeel van Navitas; 'Navitas Ltd was founded in Perth, Western Australia and is listed on the Australian Securities Exchange' (https://www.qaa.ac.uk/docs/qaa/reports/navitas-uk-holdings-ltd-her-ec-16.pdf)",,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Eigen QAA-rapport april 2016. Het college kijkt zelf na en moderert deels intern: 'The assessment regulations outline what modules and programmes are officially externally examined and which are only moderated through internal and other external means.' WIE VALIDEERT/MODEREERT: University of Plymouth; 'Where elements of the course are delivered by the College, responsibility is delegated to the CTLB, with oversight provided by PU through the Faculty of Academic Partnerships' en 'Since September 2015, Level 4 programmes have an official external examiner, which is in line with PU's assessment regulations.' Host-universiteit Plymouth staat al in Close (college zelf NIET blokkeren). POORT 0B: kandidaat, pathway-programma's van ongeveer een academisch jaar. OMVANG: onbekend. | Consistentiepas 10-09-2026: poort 0b is bij dit college NIET gehaald (langste eigen programma is een academic year), daarom icp_status kandidaat en niet gekwalificeerd, gelijk aan de andere Navitas-pathwaycolleges.",2026-09-10,lead-sourcing
org_the-college-swansea-university,uk,"The College, Swansea University",,org_navitas-uk-holdings,pathway college,,,,,,,,,,,,,,,,,,geblokkeerd,loopt al via Close,lead_heUBWzAmNMsKXa44Tz6j7YTCsviSiCu9DYyaYRoGGuS,2026-09-10,,zaadlijst Dante 10-09-2026; poort 0 en Close-check nog te doen door agent 1,2026-09-10,lead-sourcing
org_ua92-global,uk,UA92 Global,,org_navitas-uk-holdings,pathway college,,Onbekend,,,Ja,"Navitas-partnerschap met University Academy 92, global.ua92.ac.uk; private aanbieder",,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Poort 0 Onbekend: geen assessment- of moderatiebeleid op global.ua92.ac.uk gevonden, en UA92 Global staat niet in het QAA HER (Embedded Colleges) Navitas UK Holdings 2016. Programma's: Foundation en First Year die doorstromen naar UA92-degrees (Lancaster-awarded). Poort 0b onbekend, waarschijnlijk een jaar per fase. Volgende stap: student handbook of programme specification van UA92 Global. | Aanvulling agent 1 (10-09-2026): UA92 zelf (ua92.ac.uk, niet global.ua92.ac.uk) heeft wel een eigen Quality Assurance and Enhancement: Assessment Policy v1.1 (oktober 2020, https://ua92.ac.uk/wp-content/uploads/2022/04/UA92-Assessment-policy.pdf) met 'Moderation by UA92 and by Lancaster University will be via sampling, where moderators review a representative sample of work marked by other colleagues'. En het eigen cursusoverzicht https://ua92.ac.uk/courses/ toont per opleiding 'Honours (3 Years)' naast 'Accelerated (2 Years)' en 'Cert HE (1 Year)'. Dat is bewijs over UA92, niet over UA92 Global, dus poort 0 en 0b blijven Onbekend tot er een bron over UA92 Global zelf ligt. Wie valideert/uitreikt: Lancaster University als awarding body (UA92-hoofdstuk in Lancasters MARP, https://www.lancaster.ac.uk/media/lancaster-university/content-assets/documents/student-based-services/asq/ua92/UA92-Academic-Regs.pdf). Lancaster staat niet in de Close-lijst.",2026-09-10,lead-sourcing
org_cambridge-education-group,uk,Cambridge Education Group,CEG,,pathway provider,cambridgeeducationgroup.com,Nee,Cambridge Education Group delivers innovative academic services tailored to the needs of students and educational institutions.,https://www.cambridgeeducationgroup.com/,Ja,"Companies House 06020370, Cambridge Education Group Limited",,,,,,,,,onbekend,,,kandidaat,,,2026-09-10,,"Holding met vier divisies: CEG Services, iheed, CEG Digital en OnCampus (https://www.cambridgeeducationgroup.com/). Kijkt zelf geen werk na. Kwalificerend merk eronder: ONCAMPUS (poort 0 Ja, poort 0b nog niet gehaald). Afgevallen eronder: CEG Digital (dienstverlener). Nog niet in de lijst en de volgende ronde waard: iheed (medische online opleidingen, mogelijk wel programma's langer dan een jaar). Niet gevonden: assessmentbeleid op groepsniveau.",2026-09-10,lead-sourcing
org_oncampus,uk,ONCAMPUS,OnCampus|ONCAMPUS LSBU,org_cambridge-education-group,pathway college,oncampus.global,Ja,Marking and internal moderation is carried out within the LSBU Centre by local Centre staff. ONCAMPUS has standardisation and moderation processes for marking that ensure that assessment decisions are fair to all ONCAMPUS students across all centres.,https://www.qaa.ac.uk/docs/qaa/reports/oncampus-london-south-bank-university-her-ec-18.pdf?sfvrsn=9b36fd81_4,Ja,QAA Higher Education Review (Embedded Colleges) of ONCAMPUS LSBU 2018; divisie van Cambridge Education Group Limited (Companies House 06020370),,,,,6,,,,onbekend,"It currently runs the standard UFP programme, the MFP, and the IY1 in Business, and is the largest Centre in the CEG UFP Ltd (the Provider) group with approximately 730 students.",https://www.qaa.ac.uk/docs/qaa/reports/oncampus-coventry-her-ec-18.pdf?sfvrsn=a436fd81_4,gekwalificeerd,,,2026-09-10,"geen contact opgeleverd 2026-09-11: ONCAMPUS en moeder Cambridge Education Group publiceren geen academische leiding. CEG executive team (David Johnston CEO, Brendan Webb CEO Commercial, plus CIO/CFO/CPO) bevat geen onderwijsfunctie; oncampus.global/about-us noemt geen namen; QAA-rapporten en de Academic Quality Assurance Manual noemen alleen rollen, geen personen; LinkedIn gaf alleen Centre Directors per studiecentrum (Angela Mogridge Loughborough, Sarah Cobley Hull) en een vertrokken MD (Bradley Derrick, nu ASU London). Groep is de koper volgens de notities, dus een Centre Director is niet het juiste niveau. Volgende poging: CEG UFP Limited jaarrekening FY24 (directors) of de Companies House officers uitlezen.","Poort 0 Ja, en dit is het scherpste pathway-bewijs van de hele markt: het nakijken zit bij het centrum, het beleid bij ONCAMPUS centraal. Wie valideert of modereert: 'Assessment standards are moderated by external examiners appointed centrally by ONCAMPUS, and all assessment results are considered and confirmed by a central programme assessment board' (zelfde rapport). Summatieve toetsen worden centraal gezet: 'summative assessments which are set centrally by the relevant Subject Leader (or equivalent) who also writes the marking scheme'. Koopeenheid is dus ONCAMPUS centraal, niet het losse centrum. Poort 0b NIET gehaald op bewijs: het programma-aanbod is Undergraduate Foundation, University of London IFP, International Year One, Pre-Master's en Pre-Sessional English (https://www.oncampus.global/), allemaal een academic year of korter. Blijft kandidaat. 11 studiecentra, waarvan 8 in UK/Ierland. Niet gevonden: lerendenaantal, cursusprijs; de eigen Assessment Policy-PDF's op oncampus.global leveren een JS-wrapper in plaats van een PDF. | Gekwalificeerd 11-09-2026, besluit Dante: poort 0b = minstens één academisch jaar voor het VK; groep is de koper (centraal assessmentbeleid), losse centra blijven kandidaat.",2026-09-11,contact-sourcing
org_ceg-digital,uk,CEG Digital,,org_cambridge-education-group,online HE partner,cegdigital.co.uk,Nee,CEG Digital is proud to offer a range of services to enable universities to provide global access to their higher education programmes.,https://www.cegdigital.co.uk/what-we-do.htm,Ja,divisie van Cambridge Education Group Limited (Companies House 06020370),,,,,,,,,onbekend,,,afgevallen,"dienstverlener aan universiteiten, geen eigen lerenden en geen eigen programma",,2026-09-10,,"Poort 0 Nee: online programme management voor universiteiten (King's College London, Falmouth, Queen Mary, Hull, Portsmouth, UCLan, LSBU Global, Plymouth, AUB). De student is ingeschreven bij de universiteit, de universiteit reikt uit en bepaalt de regels. Wat CEG Digital wel doet: 'E-learning tutor recruitment, management and training' plus learning design, VLE en admissions. Nuance voor Dante: die e-learning tutors kijken in de praktijk wel na, maar onder het regime van de universiteit; als we CEG Digital later toch willen benaderen is dat als kanaal naar hun universiteitspartners, niet als opleider. Poort 0b niet van toepassing.",2026-09-10,lead-sourcing
org_into-university-partnerships,uk,INTO University Partnerships,INTO|INTO Giving|INTO University Partnerships Ltd,,pathway provider,intoglobal.com,Ja,"These vary depending on the awarding partner with INTO London having responsibility for assessment design and marking. First and second marking is undertaken internally, followed moderation at the University and external moderation through external examiners.",https://www.qaa.ac.uk/docs/qaa/reports/into-manchester-ltd-her-ap-18.pdf?sfvrsn=2022ff81_4,Ja,"QAA Higher Education Review (AP) of INTO Manchester Ltd, 2018; private groep",,1500,,,,,,18250,onbekend,"INTO Manchester and London prepare over 1,500 students annually",https://www.intoglobal.com/our-services/on-campus-partnerships/,gekwalificeerd,,,2026-09-10,,"Poort 0 Ja, maar het bewijs is per centrum (INTO Manchester en INTO London), niet groepsbreed. INTO runt de centra zelf en is dus opleider, geen holding. Wie valideert of modereert: de universiteit modereert na de interne eerste en tweede correctie, plus external examiners; voor de NCUK-route 'All examinations and a sample of summative assessed coursework is double marked with standardisation exercises taking place prior to marking'. Poort 0b NIET gehaald op bewijs: pathwayprogramma's (International Foundation, International Year One, Graduate Diploma) lopen een academic year of korter; geen langer programma gevonden. Blijft kandidaat. Losse INTO-centra staan nog niet als eigen rij, volgende ronde. Niet gevonden: lerendenaantal, cursusprijs, groepsbreed assessmentbeleid. | Gekwalificeerd 11-09-2026, besluit Dante: poort 0b = minstens één academisch jaar voor het VK; groep is de koper (centraal assessmentbeleid), losse centra blijven kandidaat.",2026-09-11,dante
org_bpp-holdings,uk,BPP Holdings,BPP,,"private HE group, professional education",bpp.com,Nee,Within BPP is BPP University - a distinct legal entity with its own degree awarding powers,https://www.bpp.com/about-bpp,Ja,"Owned by private equity firm TDR; BPP Holdings Limited, BPP House, Aldine Place, 142-144 Uxbridge Road, London W12 8AA (https://www.bpp.com/about-bpp)",,65000,,,,,,43750,hard,"65,000 learners choose BPP each year, plus circa 7,000 clients voor bedrijfstrainingen",https://www.bpp.com/about-bpp,kandidaat,,,2026-09-10,,"HOLDING, geen eigen beoordeling. BPP Holdings Limited is de moederentiteit boven BPP University, BPP Professional Education en BPP Learning Media, eigendom van private equity firm TDR. BPP maakt het onderscheid zelf: 'Within BPP is BPP University - a distinct legal entity with its own degree awarding powers' (https://www.bpp.com/about-bpp, geopend 10-09-2026), en presenteert zich als onderdeel van 'BPP Education Group, a global portfolio of leading education businesses'. Beoordeelt_zelf staat daarom op Nee, maar icp_status blijft KANDIDAAT en niet afgevallen: onder deze holding kwalificeren twee merken wel. org_bpp-university (poort 0 ja, board of examiners, eigen degree awarding powers) is de sterke; org_bpp-professional-education (poort 0 ja op mock marking, poort 0b onbekend) is de zwakke. Waarde van dit record: het is de plek waar een groepsbrede koopbeslissing zou vallen. Als bij de dochters een centrale koper opduikt (bijvoorbeeld op groepsniveau in kwaliteit of onderwijs), hoort die persoon hier. Zolang dat niet zo is, loopt de outreach via BPP University en niet via de holding. 65.000 lerenden per jaar is het groepsgetal, niet dat van de universiteit; zet dat nooit op org_bpp-university.",2026-09-10,lead-sourcing
org_bpp-university,uk,BPP University,BPP Law School|BPP University Law School,org_bpp-holdings,private university,bpp.com,Ja,All examinations and assessments on a programme of study must be conducted under the supervision and control of a board of examiners... Raw marks are those that have been assigned by individual examiners to assessments but which have not been internally moderated,"https://bppassets.s3.eu-west-1.amazonaws.com/public/assets/pdf/governance-finance/GARs_Section+E_Exams,_Assessment_Academic_+Practice.pdf",Ja,"OfS Register: BPP University Limited staat geregistreerd als Approved (niet fee cap), https://www.officeforstudents.org.uk/for-providers/registering-with-the-ofs/the-ofs-register/ via register-api.officeforstudents.org.uk/api/Download/, tabblad Register",,25000,,,,6355,158875000,43750,geschat,"65,000 learners choose BPP each year (BPP-breed, incl. professional education); voor BPP University zelf meldt HESA 2024/25 ruim 25.000 studenten",https://www.bpp.com/about-bpp,gekwalificeerd,,,2026-09-10,,"Poort 0 JA, zelf geverifieerd in GARs Section E (PDF geopend en tekst uitgelezen 10-09-2026): board of examiners onder de Dean of Academic Quality & Policy, individual examiners kennen raw marks toe, interne moderatie voor vrijgave. Poort 0b JA: BSc (Hons) Nursing (Adult) duurt '36 months (Full-time)', tuition UK/EU GBP 6.355 per jaar, internationaal GBP 11.000 (https://www.bpp.com/nursing-and-healthcare/bsc-nursing-adult, geopend 10-09-2026). Eigen degree awarding powers, valideert dus zelf: 'Within BPP is BPP University - a distinct legal entity with its own degree awarding powers' (https://www.bpp.com/about-bpp). Modereren en vaststellen gebeurt intern (board of examiners, Academic Council); externe examinatoren zitten in de UK-structuur maar zijn niet publiek. Onderdeel van BPP Holdings (org_bpp-holdings), eigendom van private equity TDR. Lerendenaantal is geschat: 65.000 is BPP-breed, ruim 25.000 is de HESA-schatting voor de universiteit alleen; nog geen hard eigen getal gevonden. NSS 2026 thema 3 assessment and feedback 87,3% tegen benchmark 88,8%, dus 1,5 ppt onder de eigen benchmark (zie profiel.md).",2026-09-10,lead-sourcing
